workerid,proliferate.condition,internal_node_id,response,response_0,response_1,response_2,response_3,rt,slider_0,slider_1,slider_2,slider_3,slider_start,stimulus,success,time_elapsed,trial_index,trial_type,error,scale_value
7,Condition 1,0.0-5.0-0.11,,30,60,0,10,18134,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/40degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,244905,16,html-multi-slider-response,,4
7,Condition 1,0.0-5.0-0.12,,35,50,0,15,26414,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/50degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,271321,17,html-multi-slider-response,,5
7,Condition 1,0.0-5.0-0.13,,26,70,4,0,39932,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/60degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,311255,18,html-multi-slider-response,,6
7,Condition 1,0.0-5.0-0.14,,0,20,80,0,13548,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/90degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,324806,19,html-multi-slider-response,,9
7,Condition 1,0.0-5.0-0.15,,0,0,0,100,4323,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/10degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,329131,20,html-multi-slider-response,,1
7,Condition 1,0.0-5.0-0.16,,50,0,0,50,9784,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/20degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,338917,21,html-multi-slider-response,,2
7,Condition 1,0.0-5.0-0.17,,0,50,40,10,16289,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/70degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,355208,22,html-multi-slider-response,,7
7,Condition 1,0.0-7.0-0.0,,0,0,100,0,9091,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/0wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,378796,24,html-multi-slider-response,,9
7,Condition 1,0.0-7.0-0.1,,0,5,95,0,10335,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/1wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,389134,25,html-multi-slider-response,,8
7,Condition 1,0.0-7.0-0.2,,0,30,70,0,12445,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/3wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,401582,26,html-multi-slider-response,,7
7,Condition 1,0.0-7.0-0.3,,70,30,0,0,13558,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/11wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,415143,27,html-multi-slider-response,,3
7,Condition 1,0.0-7.0-0.4,,65,35,0,0,10303,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/9wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,425448,28,html-multi-slider-response,,4
7,Condition 1,0.0-7.0-0.5,,0,0,0,100,5811,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/30wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,431259,29,html-multi-slider-response,,1
7,Condition 1,0.0-7.0-0.6,,80,0,0,20,15297,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/13wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,446558,30,html-multi-slider-response,,2
7,Condition 1,0.0-7.0-0.7,,28,72,0,0,9862,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/7wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,456423,31,html-multi-slider-response,,5
7,Condition 1,0.0-7.0-0.8,,13,73,14,0,21878,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/5wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,478303,32,html-multi-slider-response,,6
7,Condition 1,0.0-7.0-0.9,,45,55,0,0,6972,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/11wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,485280,33,html-multi-slider-response,,3
7,Condition 1,0.0-7.0-0.10,,10,70,20,0,14530,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/5wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,499812,34,html-multi-slider-response,,6
7,Condition 1,0.0-7.0-0.11,,0,1,99,0,9943,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/0wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,509758,35,html-multi-slider-response,,9
7,Condition 1,0.0-7.0-0.12,,20,76,4,0,26218,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/9wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,535978,36,html-multi-slider-response,,4
7,Condition 1,0.0-7.0-0.13,,0,7,93,0,7735,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/1wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,543715,37,html-multi-slider-response,,8
7,Condition 1,0.0-7.0-0.14,,74,9,0,17,7715,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/13wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,551433,38,html-multi-slider-response,,2
7,Condition 1,0.0-7.0-0.15,,0,0,0,100,6208,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/30wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,557644,39,html-multi-slider-response,,1
7,Condition 1,0.0-7.0-0.16,,42,58,0,0,11597,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/7wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,569243,40,html-multi-slider-response,,5
7,Condition 1,0.0-7.0-0.17,,0,43,57,0,6642,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/3wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,575888,41,html-multi-slider-response,,7
7,Condition 1,0.0-9.0-0.0,,12,0,0,88,9681,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/60dirty-withspots.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,602962,43,html-multi-slider-response,,2
7,Condition 1,0.0-9.0-0.1,,30,70,0,0,8395,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/30clean.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,611360,44,html-multi-slider-response,,4
7,Condition 1,0.0-9.0-0.2,,0,0,100,0,9264,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/0spotless-light2.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,620625,45,html-multi-slider-response,,8
7,Condition 1,0.0-9.0-0.3,,10,90,0,0,8858,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/15clean.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,629485,46,html-multi-slider-response,,5
7,Condition 1,0.0-9.0-0.4,,0,0,0,100,6369,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/100dirty.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,635857,47,html-multi-slider-response,,1
7,Condition 1,0.0-9.0-0.5,,0,10,90,0,10053,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/0spotless.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,645912,48,html-multi-slider-response,,7
7,Condition 1,0.0-9.0-0.6,,61,0,0,39,6711,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/45dirty-withspots.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,652625,49,html-multi-slider-response,,3
7,Condition 1,0.0-9.0-0.7,,0,100,0,0,9110,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/0clean-or-spotless.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,661737,50,html-multi-slider-response,,6
7,Condition 1,0.0-9.0-0.8,,0,0,100,0,5739,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/0spotless-light4.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,667478,51,html-multi-slider-response,,9
7,Condition 1,0.0-9.0-0.9,,0,0,100,0,5585,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/0spotless-light4.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,673067,52,html-multi-slider-response,,9
7,Condition 1,0.0-9.0-0.10,,80,20,0,0,7957,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/45dirty-withspots.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,681027,53,html-multi-slider-response,,3
7,Condition 1,0.0-9.0-0.11,,8,92,0,0,11630,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/15clean.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,692659,54,html-multi-slider-response,,5
7,Condition 1,0.0-9.0-0.12,,0,0,100,0,3941,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/0spotless-light2.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,696601,55,html-multi-slider-response,,8
